Var1,Var2
739242.454861111,2
739242.458333333,2
739242.461805556,2
739242.465277778,2
739242.46875,2
739242.472222222,2
739242.475694444,2
739242.479166667,2
739242.482638889,0
739242.486111111,2
739242.489583333,3
739242.493055556,3
739242.496527778,3
739242.5,2
739242.503472222,1
739242.506944444,2
739242.510416667,2
739242.513888889,2
739242.517361111,3
739242.520833333,2
739242.524305556,2
739242.527777778,2
739242.53125,2
739242.534722222,2
739242.538194444,2
739242.541666667,2
739242.545138889,2
739242.548611111,2
739242.552083333,2
739242.555555556,2
739242.559027778,2
739242.5625,2
739242.565972222,2
739242.569444444,2
739242.572916667,2
739242.576388889,2
739242.579861111,2
739242.583333333,2
739242.586805556,2
739242.590277778,2
739242.59375,2
739242.597222222,2
739242.600694444,2
739242.604166667,2
739242.607638889,2
739242.611111111,2
739242.614583333,2
739242.618055556,2
739242.621527778,2
739242.625,2
739242.628472222,2
739242.631944444,2
739242.635416667,2
739242.638888889,2
739242.642361111,2
739242.645833333,2
739242.649305556,2
739242.652777778,2
739242.65625,2
739242.659722222,2
739242.663194444,2
739242.666666667,2
739242.670138889,2
739242.673611111,2
739242.677083333,2
739242.680555556,2
739242.684027778,2
739242.6875,2
739242.690972222,2
739242.694444444,2
739242.697916667,2
739242.701388889,2
739242.704861111,2
739242.708333333,2
739242.711805556,2
739242.715277778,2
739242.71875,2
739242.722222222,2
739242.725694444,2
739242.729166667,2
739242.732638889,2
739242.736111111,2
739242.739583333,2
739242.743055556,2
739242.746527778,2
739242.75,2
739242.753472222,2
739242.756944444,2
739242.760416667,2
739242.763888889,2
739242.767361111,2
739242.770833333,2
739242.774305556,2
739242.777777778,2
739242.78125,2
739242.784722222,2
739242.788194444,2
739242.791666667,2
739242.795138889,0
739242.798611111,2
739242.802083333,2
739242.805555556,2
739242.809027778,3
739242.8125,3
739242.815972222,2
739242.819444444,2
739242.822916667,2
739242.826388889,2
739242.829861111,2
739242.833333333,2
739242.836805556,2
739242.840277778,2
739242.84375,3
739242.847222222,1
739242.850694444,1
739242.854166667,0
739242.857638889,3
739242.861111111,3
739242.864583333,3
739242.868055556,3
739242.871527778,3
739242.875,3
739242.878472222,3
739242.881944444,3
739242.885416667,3
739242.888888889,0
739242.892361111,1
739242.895833333,1
739242.899305556,0
739242.902777778,3
739242.90625,1
739242.909722222,1
739242.913194444,1
739242.916666667,1
739242.920138889,1
739242.923611111,0
739242.927083333,1
739242.930555556,1
739242.934027778,1
739242.9375,1
739242.940972222,1
739242.944444444,0
739242.947916667,1
739242.951388889,1
739242.954861111,0
739242.958333333,1
739242.961805556,1
739242.965277778,0
739242.96875,1
739242.972222222,1
739242.975694444,1
739242.979166667,1
739242.982638889,1
739242.986111111,0
739242.989583333,1
739242.993055556,1
739242.996527778,1
739243,0
739243.003472222,1
739243.006944444,1
739243.010416667,1
739243.013888889,0
739243.017361111,1
739243.020833333,1
739243.024305556,0
739243.027777778,0
739243.03125,1
739243.034722222,0
739243.038194444,2
739243.041666667,3
739243.045138889,3
739243.048611111,0
739243.052083333,1
739243.055555556,1
739243.059027778,1
739243.0625,1
739243.065972222,2
739243.069444444,2
739243.072916667,2
739243.076388889,2
739243.079861111,2
739243.083333333,2
739243.086805556,3
739243.090277778,3
739243.09375,0
739243.097222222,3
739243.100694444,1
739243.104166667,2
739243.107638889,2
739243.111111111,2
739243.114583333,2
739243.118055556,2
739243.121527778,2
739243.125,2
739243.128472222,3
739243.131944444,1
739243.135416667,2
739243.138888889,3
739243.142361111,2
739243.145833333,2
739243.149305556,2
739243.152777778,2
739243.15625,2
739243.159722222,2
739243.163194444,2
739243.166666667,2
739243.170138889,2
739243.173611111,2
739243.177083333,2
739243.180555556,2
739243.184027778,2
739243.1875,2
739243.190972222,2
739243.194444444,2
739243.197916667,2
739243.201388889,2
739243.204861111,2
739243.208333333,2
739243.211805556,2
739243.215277778,2
739243.21875,2
739243.222222222,2
739243.225694444,2
739243.229166667,2
739243.232638889,2
739243.236111111,2
739243.239583333,2
739243.243055556,2
739243.246527778,2
739243.25,2
739243.253472222,2
739243.256944444,2
739243.260416667,2
739243.263888889,2
739243.267361111,2
739243.270833333,2
739243.274305556,3
739243.277777778,3
739243.28125,3
739243.284722222,2
739243.288194444,0
739243.291666667,2
739243.295138889,2
739243.298611111,2
739243.302083333,2
739243.305555556,2
739243.309027778,2
739243.3125,3
739243.315972222,2
739243.319444444,2
739243.322916667,2
739243.326388889,2
739243.329861111,2
739243.333333333,2
739243.336805556,2
739243.340277778,2
739243.34375,2
739243.347222222,2
739243.350694444,2
739243.354166667,2
739243.357638889,2
739243.361111111,2
739243.364583333,2
739243.368055556,2
739243.371527778,2
739243.375,2
739243.378472222,2
739243.381944444,2
739243.385416667,2
739243.388888889,3
739243.392361111,2
739243.395833333,2
739243.399305556,2
739243.402777778,2
739243.40625,2
739243.409722222,2
739243.413194444,2
739243.416666667,2
739243.420138889,2
739243.423611111,2
739243.427083333,2
739243.430555556,2
739243.434027778,2
739243.4375,2
739243.440972222,2
739243.444444444,2
739243.447916667,2
739243.451388889,2
739243.454861111,2
739243.458333333,2
739243.461805556,2
739243.465277778,2
739243.46875,2
739243.472222222,2
739243.475694444,2
739243.479166667,2
739243.482638889,2
739243.486111111,2
739243.489583333,2
739243.493055556,2
739243.496527778,2
739243.5,2
739243.503472222,3
739243.506944444,2
739243.510416667,2
739243.513888889,2
739243.517361111,2
739243.520833333,2
739243.524305556,2
739243.527777778,2
739243.53125,2
739243.534722222,2
739243.538194444,2
739243.541666667,2
739243.545138889,2
739243.548611111,2
739243.552083333,2
739243.555555556,2
739243.559027778,2
739243.5625,2
739243.565972222,2
739243.569444444,2
739243.572916667,2
739243.576388889,2
739243.579861111,2
739243.583333333,2
739243.586805556,2
739243.590277778,2
739243.59375,2
739243.597222222,2
739243.600694444,2
739243.604166667,2
739243.607638889,2
739243.611111111,2
739243.614583333,2
739243.618055556,2
739243.621527778,2
739243.625,2
739243.628472222,2
739243.631944444,2
739243.635416667,2
739243.638888889,2
739243.642361111,2
739243.645833333,2
739243.649305556,2
739243.652777778,2
739243.65625,2
739243.659722222,2
739243.663194444,2
739243.666666667,2
739243.670138889,2
739243.673611111,2
739243.677083333,2
739243.680555556,2
739243.684027778,2
739243.6875,2
739243.690972222,2
739243.694444444,2
739243.697916667,2
739243.701388889,2
739243.704861111,2
739243.708333333,2
739243.711805556,2
739243.715277778,2
739243.71875,2
739243.722222222,2
739243.725694444,2
739243.729166667,2
739243.732638889,2
739243.736111111,2
739243.739583333,2
739243.743055556,2
739243.746527778,2
739243.75,2
739243.753472222,2
739243.756944444,2
739243.760416667,2
739243.763888889,2
739243.767361111,2
739243.770833333,2
739243.774305556,2
739243.777777778,2
739243.78125,2
739243.784722222,2
739243.788194444,2
739243.791666667,2
739243.795138889,2
739243.798611111,2
739243.802083333,2
739243.805555556,3
739243.809027778,2
739243.8125,2
739243.815972222,2
739243.819444444,2
739243.822916667,2
739243.826388889,2
739243.829861111,2
739243.833333333,2
739243.836805556,2
739243.840277778,2
739243.84375,2
739243.847222222,2
739243.850694444,2
739243.854166667,2
739243.857638889,2
739243.861111111,2
739243.864583333,2
739243.868055556,2
739243.871527778,2
739243.875,2
739243.878472222,2
739243.881944444,2
739243.885416667,2
739243.888888889,2
739243.892361111,2
739243.895833333,2
739243.899305556,2
739243.902777778,2
739243.90625,2
739243.909722222,2
739243.913194444,2
739243.916666667,2
739243.920138889,2
739243.923611111,2
739243.927083333,2
739243.930555556,2
739243.934027778,2
739243.9375,2
739243.940972222,2
739243.944444444,2
739243.947916667,2
739243.951388889,2
739243.954861111,2
739243.958333333,2
739243.961805556,2
739243.965277778,2
739243.96875,2
739243.972222222,2
739243.975694444,2
739243.979166667,2
739243.982638889,2
739243.986111111,2
739243.989583333,2
739243.993055556,2
739243.996527778,2
739244,2
739244.003472222,2
739244.006944444,2
739244.010416667,2
739244.013888889,2
739244.017361111,2
739244.020833333,2
739244.024305556,2
739244.027777778,2
739244.03125,2
739244.034722222,2
739244.038194444,2
739244.041666667,2
739244.045138889,2
739244.048611111,2
739244.052083333,2
739244.055555556,2
739244.059027778,2
739244.0625,2
739244.065972222,2
739244.069444444,2
739244.072916667,2
739244.076388889,2
739244.079861111,2
739244.083333333,2
739244.086805556,2
739244.090277778,2
739244.09375,2
739244.097222222,2
739244.100694444,2
739244.104166667,2
739244.107638889,2
739244.111111111,2
739244.114583333,2
739244.118055556,2
739244.121527778,2
739244.125,2
739244.128472222,2
739244.131944444,2
739244.135416667,2
739244.138888889,2
739244.142361111,2
739244.145833333,2
739244.149305556,2
739244.152777778,2
739244.15625,2
739244.159722222,2
739244.163194444,2
739244.166666667,2
739244.170138889,2
739244.173611111,2
739244.177083333,2
739244.180555556,2
739244.184027778,2
739244.1875,2
739244.190972222,2
739244.194444444,2
739244.197916667,2
739244.201388889,2
739244.204861111,2
739244.208333333,2
739244.211805556,2
739244.215277778,2
739244.21875,0
739244.222222222,2
739244.225694444,2
739244.229166667,2
739244.232638889,2
739244.236111111,2
739244.239583333,2
739244.243055556,2
739244.246527778,2
739244.25,2
739244.253472222,2
739244.256944444,2
739244.260416667,2
739244.263888889,2
739244.267361111,2
739244.270833333,2
739244.274305556,2
739244.277777778,2
739244.28125,2
739244.284722222,2
739244.288194444,2
739244.291666667,2
739244.295138889,2
739244.298611111,2
739244.302083333,2
739244.305555556,2
739244.309027778,2
739244.3125,2
739244.315972222,2
739244.319444444,2
739244.322916667,2
739244.326388889,2
739244.329861111,2
739244.333333333,2
739244.336805556,2
739244.340277778,2
739244.34375,2
739244.347222222,2
739244.350694444,2
739244.354166667,2
739244.357638889,2
739244.361111111,2
739244.364583333,2
739244.368055556,2
739244.371527778,2
739244.375,2
739244.378472222,2
739244.381944444,2
739244.385416667,2
739244.388888889,2
739244.392361111,2
739244.395833333,2
739244.399305556,2
739244.402777778,2
739244.40625,2
739244.409722222,2
739244.413194444,2
739244.416666667,2
739244.420138889,2
739244.423611111,2
739244.427083333,2
739244.430555556,2
739244.434027778,2
739244.4375,2
739244.440972222,2
739244.444444444,2
739244.447916667,2
739244.451388889,2
739244.454861111,2
739244.458333333,2
739244.461805556,2
739244.465277778,2
739244.46875,2
739244.472222222,2
739244.475694444,2
739244.479166667,2
739244.482638889,2
739244.486111111,2
739244.489583333,2
739244.493055556,2
739244.496527778,2
739244.5,2
739244.503472222,2
739244.506944444,2
739244.510416667,2
739244.513888889,2
739244.517361111,2
739244.520833333,2
739244.524305556,2
739244.527777778,2
739244.53125,2
739244.534722222,2
739244.538194444,2
739244.541666667,2
739244.545138889,2
739244.548611111,2
739244.552083333,2
739244.555555556,2
739244.559027778,2
739244.5625,2
739244.565972222,2
739244.569444444,2
739244.572916667,2
739244.576388889,2
739244.579861111,2
739244.583333333,2
739244.586805556,2
739244.590277778,2
739244.59375,2
739244.597222222,2
739244.600694444,2
739244.604166667,2
739244.607638889,2
739244.611111111,2
739244.614583333,2
739244.618055556,2
739244.621527778,2
739244.625,2
739244.628472222,2
739244.631944444,2
739244.635416667,2
739244.638888889,2
739244.642361111,2
739244.645833333,2
739244.649305556,2
739244.652777778,2
739244.65625,2
739244.659722222,2
739244.663194444,2
739244.666666667,2
739244.670138889,2
739244.673611111,2
739244.677083333,2
739244.680555556,2
739244.684027778,2
739244.6875,2
739244.690972222,2
739244.694444444,2
739244.697916667,3
739244.701388889,3
739244.704861111,3
739244.708333333,3
739244.711805556,3
739244.715277778,3
739244.71875,3
739244.722222222,3
739244.725694444,3
739244.729166667,3
739244.732638889,3
739244.736111111,3
739244.739583333,3
739244.743055556,2
739244.746527778,2
739244.75,2
739244.753472222,3
739244.756944444,3
739244.760416667,2
739244.763888889,2
739244.767361111,2
739244.770833333,2
739244.774305556,2
739244.777777778,2
739244.78125,2
739244.784722222,2
739244.788194444,2
739244.791666667,2
739244.795138889,2
739244.798611111,2
739244.802083333,2
739244.805555556,2
739244.809027778,2
739244.8125,2
739244.815972222,2
739244.819444444,2
739244.822916667,2
739244.826388889,2
739244.829861111,2
739244.833333333,2
739244.836805556,2
739244.840277778,2
739244.84375,2
739244.847222222,2
739244.850694444,2
739244.854166667,2
739244.857638889,2
739244.861111111,2
739244.864583333,3
739244.868055556,3
739244.871527778,2
739244.875,2
739244.878472222,2
739244.881944444,1
739244.885416667,2
739244.888888889,2
739244.892361111,2
739244.895833333,2
739244.899305556,2
739244.902777778,2
739244.90625,2
739244.909722222,2
739244.913194444,2
739244.916666667,2
739244.920138889,2
739244.923611111,2
739244.927083333,3
739244.930555556,3
739244.934027778,3
739244.9375,3
739244.940972222,2
739244.944444444,2
739244.947916667,3
739244.951388889,2
739244.954861111,2
739244.958333333,2
739244.961805556,2
739244.965277778,2
739244.96875,2
739244.972222222,2
739244.975694444,2
739244.979166667,2
739244.982638889,2
739244.986111111,2
739244.989583333,2
739244.993055556,2
739244.996527778,2
739245,2
739245.003472222,3
739245.006944444,2
739245.010416667,2
739245.013888889,2
739245.017361111,2
739245.020833333,2
739245.024305556,2
739245.027777778,2
739245.03125,2
739245.034722222,2
739245.038194444,2
739245.041666667,2
739245.045138889,2
739245.048611111,2
739245.052083333,2
739245.055555556,2
739245.059027778,2
739245.0625,2
739245.065972222,2
739245.069444444,2
739245.072916667,2
739245.076388889,2
739245.079861111,2
739245.083333333,2
739245.086805556,3
739245.090277778,3
739245.09375,1
739245.097222222,3
739245.100694444,1
739245.104166667,3
739245.107638889,2
739245.111111111,1
739245.114583333,2
739245.118055556,2
739245.121527778,2
739245.125,2
739245.128472222,2
739245.131944444,1
739245.135416667,1
739245.138888889,2
739245.142361111,2
739245.145833333,3
739245.149305556,1
739245.152777778,3
739245.15625,3
739245.159722222,2
739245.163194444,3
739245.166666667,3
739245.170138889,3
739245.173611111,3
739245.177083333,3
739245.180555556,3
739245.184027778,3
739245.1875,2
739245.190972222,3
739245.194444444,1
739245.197916667,1
739245.201388889,1
739245.204861111,1
739245.208333333,1
739245.211805556,1
739245.215277778,2
739245.21875,1
739245.222222222,2
739245.225694444,2
739245.229166667,1
739245.232638889,2
739245.236111111,1
739245.239583333,1
739245.243055556,1
739245.246527778,2
739245.25,2
739245.253472222,2
739245.256944444,2
739245.260416667,2
739245.263888889,2
739245.267361111,2
739245.270833333,2
739245.274305556,2
739245.277777778,2
739245.28125,2
739245.284722222,2
739245.288194444,2
739245.291666667,2
739245.295138889,2
739245.298611111,2
739245.302083333,2
739245.305555556,2
739245.309027778,2
739245.3125,2
739245.315972222,2
739245.319444444,2
739245.322916667,2
739245.326388889,2
739245.329861111,2
739245.333333333,2
739245.336805556,2
739245.340277778,2
739245.34375,2
739245.347222222,2
739245.350694444,2
739245.354166667,2
739245.357638889,2
739245.361111111,2
739245.364583333,2
739245.368055556,2
739245.371527778,2
739245.375,2
739245.378472222,2
739245.381944444,2
739245.385416667,2
739245.388888889,2
739245.392361111,2
739245.395833333,2
739245.399305556,2
739245.402777778,2
739245.40625,2
739245.409722222,2
739245.413194444,2
739245.416666667,2
739245.420138889,2
739245.423611111,2
739245.427083333,2
739245.430555556,2
739245.434027778,2
739245.4375,2
739245.440972222,2
